,URL,Account,Views,Likes,Saved,Comment Count,Share Count,Caption,Hashtags,Date posted,Date Collected,Comments
0,https://www.tiktok.com/@fashionvlogzz/video/7383672495397784864,fashionvlogzz,785400,226500,25987,325,5507,Angels have pink hair 🌟🩷,#stockholmstyle #foryou #viral #fyy #letthisblowup #aesthetic #thatgirl #fyp #fashionvlogzz #letthisgoviral #copenhagenstyle #foryoupage #fashion,06/23/2024,07/07/2024,"['мне нужны такие рекомендации', 'the candy baby lipgloss is so good', 'im just gilr!💋', 'I just know you are so cool', '💞💞💞💞amo esas cosas', 'Angel wear gold 💗💗💗💗', 'А откуда эта фраза про розовые волосы?', 'i need that hair clip', 'I need it', 'Amo amo', 'yesyes', 'Where are the sunglasses from ?', ""what's the dior lip gloss shade name?"", 'Sunglasses from?', 'What does the Dior perfume smell like?', 'Too faced shade?', 'אני בשטח אויב', 'כמה שאני לא אוהבת זהב זה מושלם', 'I just girlll', 'My dream 💗', 'Буквально я-', ""I'm just girl🤭🎀"", 'i need this vibes', 'cantiii😻', 'Real', '#needthat', 'Love rare beauty 😩😍👑', 'ااه', 'MY TOO FACED BLUSH BROKE', 'where are all this from?', 'love ittt', 'whats the name of the song in the background 😭', '@@Suusliikk купи', 'This is all I need', 'Amooooo🌸', 'This is iconic', 'I wear silver jewelry 🥺', 'so cuteee', 'loveee', 'Where are the flower earrings from?', 'Girl look my favorite', 'it’s such a cute square', 'what shade is your blush rare beauty?', 'Is the two faced blush worth it?', 'Claw clip from?', 'Where are the flower earrings from?', 'Looove', 'meu sonho', 'where are the hoop earrings from?', 'اسم الاغنيه؟']"
1,https://www.tiktok.com/@ajs0wavy/video/7310654930992303366,ajs0wavy,5600000,932700,73051,5953,7201,Be the greatest of encounters🥲,#fyp #fashionmfs #fashioninspo #playboicarti #idontgatekeep #groupphotos #skit,12/09/2023,07/07/2024,"['“Fashion”', 'They all had on timbs like it’s uniform or sum😭', 'The timb titans 😭', 'ig timbs was dresscode 💀💀', 'lo que le hizo asap Rocky a una generación', 'instead of band for band its brand for brand😭', 'Y’all was not rocking with timbs like this 😭😭', 'Timbs were mandatory or sum?😭😭', 'Timbs vs kicks 😂❤️', 'The timbtations', '“Guys let’s all wear timbs and look cute matching together😜💅🤭”😭😭', 'the timberland troops💀(this shi hard af)', 'bro the fact that outside this vid thats a big fashion ahh friendgroup is so tuff', 'Not everyone wearing timbs???😭😭😭😭', 'Facts cause they all swear they’re unique but dress the same 😭', 'la rosa della francia nel 2006', 'Solo quiero ser uno de ellos…', 'Why did everyone emote?? 😂', 'The timbtations', 'They had what we call a “fashion off”', 'Not the Instagram explore page fits🤦\u200d♂️', 'La new Wave de la sapologie', 'те что в тимбах сильнее', 'в кампусах☠️☠️☠️', 'Die eine Seite trägt einfach Timberlands👍', 'I just be styling it’s hard to sleep 😩', 'ITS THE TIMBERSSSSS 😲😲😲', ""los galáctic's"", 'Are they having a pose-off? 😂😂😂', 'What it’s like seeing your explore page in person', 'they in the loading screen before team death match', 'Non sérieux qui fait ça', 'So hard 🔥😭', 'This gotta be the best video on this app 😭', '😭🙏They all tuffffffff🔥', 'A ooee carrément y’a la Timbs Squad', 'alle timberlands😭 @⠀', 'It’s a vibe', 'Why this kinda', 'looks like normal clothes to me', 'Timbs side easy win', 'All Jean fit hard', '“Fashion”', 'Woher die besche Hose von dem in der Mitte', 'The timbs 😭', 'fashion ?', 'Yachty brought timbs back that’s crazy', 'Y this so hard', 'Nahhh whaaa😂🔥', 'yes but wat was that generic quote hoodie dude was wearing 😭😭😭😭😭😭']"
2,https://www.tiktok.com/@elina.malina2/video/7372961415226821921,elina.malina2,5900000,645400,38216,24900,78000,All because i liked a girl…,#sewing #her #crush #wlw #littlesister #love #allbecauseilikedaboy #ilikeyou #lgbt #fyp #lgbtq #teenlove #sabrinacarpenter #foryoupage #viral #relatable #real #dress #princess #sewingtiktok #hard #jealous #risky #repost #wlwcouple #mommyissues #she,05/25/2024,07/07/2024,"['WORD THIS DIFFRENTLY PLEASE 😭', 'right you see wording is really important🙏', 'mi inglés avanzado nivel C1 me traicionó bien machín', 'See some of us almost called the cops', 'HELP THE WAY MY SMILE FADED', 'I’m glad I always look into comments 😭', 'Hasta los gringos se asustaron 😭😭', 'THAT WAS A FATAL MISUNDERSTANDING', 'il mio C1 non sta inglesando.', 'GUYS SHE MEANS SHES SEWING FOR HER LITTLE SISTER BECAUSE SHE CANT TELL HER CRUSH SHE LIKES THEM 😭🙏', 'il mio inglese non sta inglesando', 'AYUDA LO QUE ESTOY ENTENDIENDO NO ESTA BIEN', 'AUXILIO TODOS LO ENTENDIMOS MAL JAJAJAA', 'wait a damn minute', 'the way this post concerned me till I see the comments 😭', 'Lemme Fix That', 'creo q tenía q especificar mejor 😭', 'the gasp i just gasped.', 'I READ THIS SOOO WRONG💀', 'I BEG YOUR FINEST PARDON 😨', 'Waking up reading this is crazy', 'what in the drake', 'pause.', 'NIE CHODZI O SIOSTRĘ TYLKO O INNĄ DZIEWCZYNĘ', 'I THOUGT FOR A MINUTE😭', 'Ik begreep dit helemaal verkeerd....', 'i went straight to the comments', 'I went ""WHAT?.. Oh.""', 'word that better babe😭😭', 'IM BEGGING YOU TO REWORD THIS PLEASE', 'Yall I didn’t think he had a crush bc I read “sewing my little sister “ and got confused af', 'I BEG UR FINEST PARDON😥', 'Wait a damn minute.', 'ragazzi calma non intende la sorella intende che non può dire alla ragazza che le piace quello che prova', 'wait a damn minute.', 'ברו מה 😭🙏?', 'This is why punctuation marks are important 😭', 'did i read thar right', 'QUIZ: WHAT DID SHE MEAN?', 'i beg your finest pardon?', 'THIS IS SO CONFUSING AND THE COMMENTS ARENT HELPING😭😭😭', 'HELP I GOT SO CONFUSED', 'WAIT A DAMN MINUTE DID I READ THAT RIGHT😀😀', 'hold on', 'espera como', 'i read it. paused. re read it. still concerned. opened comments. realised', 'THIS IS WHY WORDING IS IMPORTANT..😭😭', 'ERST NACH 5 STUNDEN HAB ICH GECHECKT DACHTE ERSTMAL DAS DIE CRUSH AUF IHRE SCHWESTER HAT😭😭', 'si entendí(se puso a coserle algo a su hermana poruqe decirle sus sentimientos a la chica que le gusta es muy arriesgado),pero aún así está raro,porque parece que dice que la que le gusta es suhermana', 'I READ THAT SO BADLY', 'I HAD A MINI PANIC ATTACK', 'OHH HER YANG LAIN TOH KWKWWK', 'CO', 'Guys, she means that she likes another girl, but she can tell her so she is helping her sister😭😭😭', 'I READ THAT SO WRONG .💀', 'I GOT SO SCARED AND THEN I UNDERSTOOD OMG WHY WOULD YOU WORD IT LIKE THAT', 'Kann man auch falsch verstehen😭', 'omg wording is so so so important lol', 'this is why teachers tell us to reread our writing 😭', 'TODOS BIEN ASUSTADOS POR QUE PENSARON QUE LE GUSTABA SU HERMANA JAJDAJS (hasta yo me asuste)', 'I had to read that so many times', 'I WAS ABOUT TO CALL THE COPS', 'HELP IT TOOK A MINUTE TO REALIZE IT WASNT HER SISTER AND A DIFFERENT PERSON 😭😭', 'PLS REPHRASE THAT OMG', 'THATS AN ACTUAL BIG MISUNDERSTANDING', 'THE WAY MY FACE WENT 😟', 'I WAS SHOCKED', 'ε;', 'YALL SHE MENT SHE WAS SEWING FOR HER SIS. BECAUSE TELLING ANOTHER GIRL THAT SHE LIKES THAT OTHER GIRL IS RISKY😭😭😭', 'PLEASE WORD TGIS DIFFERENTLY😭💀', 'pls word this different 😕😕', 'I was about to freak out till I read the comments', 'i got so worried', 'I beg your finest pardon?', 'SURE AS HELL ITS TOO RISKY 😭😭😭', 'GIRL YOU SCARED ME FOR A SECOND THERE 😭😭😭', ""ahh je viens de comprendre enfaite c'est juste de l'amour fraternel 😭"", 'helppp i got so confused and scared', 'PAUUUUSEEE', 'I THOUGHT U MEANT YOU LIKED UR SISTER UNTIL READ IT AGAIN', 'I\'M THE ONLY ONE WHO THOUGHT IT WAS LIKE ""I\'m too proud to say I love her (platonically) so I show through actions""? 😭', '""Sewing for my little sister because telling my crush i like her is too risky"" easy fix 😭', 'EXPLIQUENME YO CON TODO Y MI C1 DE INGLÉS AUN LEO Q LE GUSTA SU HERMANA 😭', 'I GOT SCARED FOR A SECOND😭😭😭', 'rephrase this pls', 'HELP ME????? 😭 DRAKEEE 😔🙁', 'vad i hela drake', 'Hab gerade bisschen gebraucht, bis ich es verstanden hab😭', 'at first I thought u meant u loved ur sister platonic and saw the #wlw and almost cried before figuring out u meant ur crush not ur sister', 'this is why people should pay attention to english wording class 😞', 'Maybe I don’t know how to read', 'GUYSS SHE MEANS ABT HOW SHES DOING SOMETHING NICE FOR HER SISTER BC SHE CANT TELL HER CRUSH THAT SHE LIKES HER(HER CRUSH IS NOT HER SISTER😭😭)', 'GUYS SHE DIDNT MEAN HER SISTER 😭🙏🏻', 'I THOUGHT YOU MEANT YOU LIKED YOUR LITTLE SISTER KSJSHHSSKK 😭😭😭', ""PLEASE DON'T WORD IT LIKE THAT 😭🙏"", 'PLS THE WORDING IS NOT WORDING I READ THIS SO WRONG SO FAST😭', 'I UNDERSTOOD, BUT THE WORDING IS.. WELL.', 'THAT SCARED ME SM']"
3,https://www.tiktok.com/@dibobodi/video/7365989312741035265,dibobodi,4000000,720700,104432,1647,17000,,#cutedress #corset #outfitideas #littleblackdress,05/06/2024,07/07/2024,"['Tan lindo q se ve en piernas gruecitas 😭✨', 'а как дышать?', 'Pero hagan las faldas un poco más largas de atrás 😭', 'el cinto es innecesario ,sin el queda mas cute', 'lo quiero, lo necesito, pero no hay dinero😔', 'prefiero no respirar pero verme bonita😻', 'queria, mas sou plusize', 'No, no lo quiero, lo necesito', 'Hacen envíos a Panama? 😭', 'LO QUIEROOOOOOO', 'Can’t even afford it, really want it by', 'alg sabe un lugar donde vendan ropa así en argentina??', 'envios a Nicaragua?😔', 'me gustaria q la falda fuera mas larga ajwjwj', 'Avisen si encuentran uno parecido en SHEIN 😔', 'куплю и буду сндеть дома, ведь выходя на улицу я буду всех провоцировать', 'ahora solo me falta tener piernas gruesas 😔', 'eu tenho isso salvo na shein mas tem que colocar o corset por cima : id 17073799 ou id 33155807', 'Me enamoré de ese vestido', 'Solo me faltan las piernas gruesitas 😞', 'meu deus, onde tem????????', 'en soles = 593.16 😩😭', ""I don't want it, I need it 😍"", 'Skąd sukienka 😭', 'tendré el vestido pero jamás su belleza😭', 'Hacen envíos a República Dominicana?', 'Mds to apaixonada', 'envíos a Guatemala?', 'esta hermoso con la camisa donde lo compraste?', 'es lindo pero no me gustan como quedan abajo de los brazos 😞', 'cuando pueda tener ese cuerpo lo usaría', 'alguien ha comprado, como es de confiable?', 'Necesito pero más largo', 'envíos a Bolivia?', 'Hacen envío a Ecuador??? cual es el precio???', 'respirar nunca fue una opción 🤣', 'hay más largos ?', 'con unas wolf boots se vería bien exótico🫦', 'pero pasen el nombre de la tienda el vestido lo que seaaaaa', 'DIOS QUE PRECIOSO lo quiero', 'dónde lo puedo conseguir??', 'hacen envíos a Uruguay??', 'díganme q son de Argentina 😭', 'envíos a ecuador ,precio ?', 'hacen envíos a Chile???', 'envios a Venezuela?', 'si a todo... menos ese cinturón!!', 'I love it I wish it was a longer dress 😔', 'ME ENCANTAAA, QUIERO', 'será prudente ir a la uni con un vestido así¿?🥹']"
4,https://www.tiktok.com/@thatsarinn/video/7360818005862780202,thatsarinn,2700000,509000,34254,7756,14400,My first “gown”.! No pattern i just knew i wanted an open back and a slit 😂 4/23 stay tuned tomorrow 🫶🏾,#crochettiktok #crochetersoftiktok #crochetdress,04/22/2024,07/07/2024,"['The fact I took a knitting and crocheting class in middle school 😭😭😭😭😭 teach me pleaseeeee', 'Wait cause I’d give you all my money', 'I can not wait to learn how to crochet', 'Ate downnnnn...love it 😍❤️', 'You look so good! 😍 RAW TALENT🫶🏾', 'You ate DOWNNNNN 💖💖💖', 'I didn’t know where this was going but I loved it!!', 'What a flex🔥', 'This dress is so gorgeous 💕✨', 'MY JAW HIT THE FLOOR', 'this is talent 😍', 'The Bobby pin stitch marker is so real 😭😂', 'And she diidddd that ATE DOWN NO CRUMBS LEFT', 'Your patience is immaculate girl 😭🌟', 'gente alguem sabe aonde vende essa linha com lantejola?', 'This if a flex 👏👏', 'Girl YES!!😍', 'U are so talented! This is beautiful 😩 Mine is 4/24 🥳 Happy Birthday ♉️ur gonna look so beautiful', 'Ma’am 😍😍😍', 'I saw the first two seconds of this video and immediately loved the results lol ❤️beautiful!', 'I knew it would be fire but I was NOT READY to be pleasantly overwhelmed!! Girl this is BEAUTIFUL!!!😍😍😍😍', 'Excuse meeeee😍', 'You remind me of Lauryn hill! You’re beautiful and so is the dress! You ateeee', 'Gorgeous', 'Love this! You are so talented!😍😍😍', 'Incroyable !! Bravo🌟', 'how do you put the sparkle on there and where did you get it from? dress stunning BTW 😍🔥', 'That’s my sons birthday, he’ll be 6 we’re going to the zoo! Happy early birthday 🎂 🥳', 'AAAAATE', 'Absolutely BEAUTIFUL!', 'Wowww!! That looks amazing!!! 😍😍', 'Slayeddd!!', 'Quel talent 😍', 'I need 30 in 5 colors 😂😂😂😂', 'ma passion le tricot ❤️', 'I don’t need it. I don’t need it. I. DO NOT. Need it. 😭😭😭', '💗 Happy Birthday Beautiful💗🤗', 'omg pattern pleaseeeeee', 'I lovve it! You did an amazing job and you looked so beautiful 💕💕💕', 'Pls where did you get the the sequence yarn please?', 'I Like your work', 'This is stunning you are so talented 😭 plz where did you get the sequin yarn', '👀👀👀 Beautiful, and your makeup puts this look over the top Glamorous ☺️👏👏👏', 'Happy birthday', 'You did that!! 💜 Absolutely Gorgeous!!', 'I love it!!! My mom and I use to make hanging plant holders our last one was a three tier it reached the floor! 🫶🏾🥰', 'so lovely ❤️', 'Okaaay getttt ittttt 💗💗💗 Happy Birthday 🎂', 'I just love talented ppl', 'Love it!😍', 'That’s cute, I want to learn how to do more things like this, I have yarn, that’s collecting dust. I really want to go back crocheting 🧶 but I be tired when I get home tho. But I want to learn more', 'That dress is 🔥 🥰', 'Did you add the sequins to the yarn yourself? Looks so good, amazing back closure design 💕💕💕', ""Damn that's beautiful I wanna learn so badly🥰imma make outfits for Him too"", 'Wait I need one my bdays in Oct', 'Oh you ATE this doooown', 'So pretty 😍', 'Absolutely Beautiful 🥰🥰🥰🥰🥰🥰', '🥰🥰Good Crochet 🥰🥰', 'so lovely ❤️', 'Talent 👍❤️', 'Awesome work💖', ""So pretty😘. Where'd you get your wool?"", 'Okaaay getttt ittttt 💗💗💗 Happy Birthday 🎂', 'omg this is gorgeous 😍😍😍', 'cute outfit 😍😁', 'So pretty! You got skills mama 🔥🔥🔥👏🏾👏🏾👏🏾', 'DAYUMMMM those are some SKILLLLLLLSSSSS you did the damn thing', 'Yeahhhh you made that HEAT🔥🔥🔥', 'Waaaaaaaaaay too cute!!!!!💕💕💕 You did THAT!!!!', 'beautiful', 'Cuuuuttteeee', 'lovel', 'Now I want to learn how to crochet!! Excellent job! You look great!!', 'Beautiful', 'beautiful', '😳😳😳😳Yooooooowwwww!!!!!Now thats talent 🤔🤔', 'You did that!!!❤️', 'you👏are👏 talented 👏and👏 DOPE!', 'Beautiful! Continue to be Creative God Bless 💫💐', 'BEAUTIFUL ❤️😍', 'Ate it up 😍😍', 'neat', 'I neeeeedddd this yarn where did you get it', 'Beautiful!!!! ❤️', 'I was dancing to.this song while you was crocheting your dress this is amazing Start you a business And make opportunities happen beautiful 🔥🔥', 'Wow🥰', 'This is fire love it happy Birthday', '🥰 love it', 'Giiirrrrrrllllllll😻😻', 'such a pretty piece', 'Best one I’ve seen!!!!😍😍', 'What!?! That’s gorgeous 🤩💞💖', 'you did that, plus you look amazing in it.. okay Birthday Dress❣️', 'Wow 😳😳 you are really talented', 'I just love talented ppl']"
5,https://www.tiktok.com/@nicolasa_arreola/video/7388696248884186411,nicolasa_arreola,1900000,198000,3930,1169,488,grwm💃✨,#grwm #grwmoutfit #outfitideas #dresses,07/06/2024,07/07/2024,"['Lo que me gusta de esta chica es que es buena mamá, y esposa. Siempre está pendiente de su familia. Pero también no se olvida de ella misma. Se ve guapísima', 'La verdad se te ve muy bien, tienes una figura muy bonita', 'Normalicemos utilizar calcetines diferentes ☺️👌', 'amigaaa , quedaste hermosa', 'aquí todas las que también calamos los tacones 😂❤️', 'ese color de cabello se te ve espectacular 🥰', 'yo riéndome acostada por los brincos que da😂😂', 'Las que tiene el cuerpo de tres hijos y sin tener hijos soy yo.', 'The socks are relatable 😂', 'The hair color and lipstick color go perfect together. ❤️', 'bonita te ves bien , pero yo siento que el primer collar hubiera quedó bien igual ayuda al cuello a verse un poco más largo', 'Se ve hermosa', 'PERO QUE GUAPA QUEDASTE 😻', 'Te vez divina me encantó tu look ❤️', 'A vestir los chamucos 😂 hasta mi auto corrector me actualizo “chamacos”😂', 'Girl you looook goooood😍😍😍😍', 'amiga Nicolasa genial, pero mis respetos que después de ti arreglar los niños eso es un estress', 'Amiga te miras bellísima!!!! 😍', 'está hermosaaaaaa', 'Por tener 3 hijos te ves aún más hermosa amiga 🤩 te vas muy bien 💞', 'que bella y auténtica eres ❣️', 'Te vez muy bonita amiga!❤️', 'saben decir que cuando te pones un vestido negro lo mejor es llevar unos zapatos llamativos', 'que guapa, me encanta nuevo look', 'Siempre debes ponerte la ropa segura de Ti no de la ropa. el mejor accesorio es tu SEGURIDAD te vez HERMOSA saludos🥰💖🥰💖', 'we have the same body type!! this makes me feel seen 😩😩 te miras hermosa amiga ‼️', 'Que lindaaaa es💗✨🥰', 'sus calcetines', 'La verdad te vez muy bien muy bonita para tener 3 hijos estás hermosa', 'que bonita te miras me caes muy bien saludos desde Guanajuato', 'jajajja eres linda,realista,honesta y neta que caes súper bien!! Dios te bendiga a ti y a tú familia!! bendiciones a todos los espectadores!! 🥰🥰', 'Me encantan tus videos 🥰✨', 'De donde es tu faja. 🤗🤗🤗', 'Mom of 3!! Dondeeee amiga you look great! 🥰', 'te vez demasiado bonita 🦋❤️', 'Amiga ya no me salían tus videos', 'se te ve bien amiga… tu todavía estás joven y guapa así que disfruta…', 'Intenta con una faja de alta compresión, las fajas colombianas son excelentes y nos ayudan a formar muy bonito el cuerpo 🫶🏻', 'Amiga your content is so honest to our day to day life. You look beautiful 😍', 'te ves muy bien, solo me pregunto lo del baño jejeje', 'Lo q no entiendo cuando le anda de baño como le ase se quita toda la ropa o q', 'Ahí unas fajas que tiene abertura abajo las regó', 'yo estoy peor amiga pero siento que otro tipo de vestido te quedaría genial o talvez a mi me incomoda siento como si ya lo traigo puesto 😂🤭', ""where's the faja from???"", 'TE VEZ MIY HERMOSA @nicolasa_arreola CARIÑOS DIOS TE BENDIGA SIEMPRE JUNTOS A TU BELLA FAMILIA 🥰🥰🥰🥰🥰🥰', 'Amiga que guapaaaa', 'Acabo de comprobar que todas hacemos eso con los tacones 🤭', 'divinaa', 'Que guapísima 🥺❤', 'Fiuuu Fiuuuu que Guapa amiga ..deberías animarte a usar más vestidos pegaditos luces muy bien 🙂 .. 💕']"
6,https://www.tiktok.com/@mimisfashionblog/video/7338929282078526726,mimisfashionblog,6100000,1200000,128807,2827,7504,Versace Fall Winter 2024!,#FashionTikTok #fashion #runway #model #versace #fyp,02/23/2024,07/07/2024,"['Búrlense de Donatella Versace y todo lo que quieran, pero nadie puede negar que esa mujer y su equipo hacen ARTE', 'от версаче веет вайбом вампиров', 'Versace nunca decepciona', 'Донателла Версаче, как обычно, разнесла', 'donatella la única q mantuvo bien su trabajo', 'super usaria essas roupas sem meme', 'Digan lo q quieran de Donatella, sus maquillajes ""exagerados"", su forma de hablar o cualquier cosa, pero nadie va a decir nada sobre el ARTE que hace', 'donatella non ne sbaglia mai una', 'DONATELLA VERSACE NUNCA DECEPCIONA', 'Donatella es la madre de la moda y no pienso discutirlo', 'DONATELLA SI LE SABE', 'Все видео ждала Хёнджина', 'Donatella Versace y su equipo hacen ARTE puro', 'Nunca decepciona 💋', 'эффект манделы: в реале модели не ходят под фонк💔', ""дивлюся і думаю як добре, що Versace не поміняли свої модельні стандарти, як це зробила Viktoria's Secret"", 'Les défilés Versace déçoivent jamais 😍😍😍', 'algun día vestiré solo versace si dios quiere 🗣', 'Os desfiles da Versace são de outro nível, nunca erram', 'Versace tiene la mejor directora, vestuarios y desfiles únicos y a los mejores embajadores', 'QUE DISEÑOSSS😻😻😻', 'дивлюся і шукаю Хьонджина', 'Донателла такая прекрасная', 'как же я хочу тоже быть моделью', 'donatella você é ICÔNICA', 'Donatella sempre esfrangando na cara de outras marcas que ela é a única que arrasa em qualquer roupa', 'live laugh love versace and versace prince💋', 'Донателла Версаче как всегда 😈', 'версаче создаёт шедевры', 'от них вайб вампиров', 'esq es Versace, que quieres 😻', 'donatella Versace sabe que nunca erra', 'quiero ser modelo y diseñadora 😭', 'КОЛЛЕКЦИЯ ШИКАРНАЯ, МНЕ ОЧЕНЬ ПОНРАВИЛИСЬ ВСЕ ОБРАЗЫ', 'esta colección estuvo realmente increíble', 'Donatella il mio roman empire', 'Donatella, la unica que le es fiel a sus ideales', 'Imagina poder falar ""eu sou a criadora da Versace""', 'uzun zaman sonra defilesini begendigim tek kisiydi donatella', 'поклоняюсь версаче, моделям, донателле, а особенно Хёнджину🛐', 'Donatella VERSACE 💜', 'Ема у них талия🫣', 'Версаче у меня ассоциируются с вампирами вальтури из сумерок', 'mon rêve de voir ça de mes propres yeux omg', 'Mis outfits si no hiciera tanto calor 💋', 'WE LOVE OUR VERSACE PRINCE AND PRINCESS', 'que coleção linda', 'questa è moda.', 'черно красная коллекция 🛐🛐🛐🛐🛐', 'A VERSACE É LENDÁRIA,DONATELLA LENDA']"
7,https://www.tiktok.com/@_altfashioncore_/video/7326641749034601760,_altfashioncore_,9500000,1800000,125275,6483,9261,the struggle is REAL  via-- @.ཐི𝕾𝖐𝖚𝖑𝖑𝖞𝕱𝖆𝖊ཋྀ.,#vampire #postpunk #emo #vampiregoth #blackmetal #tradgothmakeup #rocklobster #alternative #etherealwave #deathrock #cybergoth #perkygoth #coldwave #vampgirl #goth #gothgirl #darkerwavesfest #darkwave #gothgirl #dsbm #gothmakeup #tradgothmakeup #darkerwaves #gothcross #gothband #deathrocker #deathrockfashion #tradgothfashion #romanticgoth #anhk,01/21/2024,07/07/2024,"['preciso me vestir assim ao menos uma vez na minha vida', 'your waist is insane', ""there's this girl at my school that's trad goth and she come sto school in full glam it's amazing"", 'Готы такие красивые 😭', 'LA CINTURA NO LA QUIERO LA NECESITO', 'Body is TEA ⏳ girl I had to say it', 'i wanna be trad goth so baaad', 'de grande quiero ser como ella 😭😭👍', 'i’ve done full trad goth TWICE in my life.. i felt so cool but the process was def not cool', 'Hej (chlopaki co dalej)', 'i want that waist', ""That's why I do romantic goth, much quicker and I get less stares"", 'fr 😭 realmente es mucho trabajo lucir así, pero que hermosa quedas', 'my toxic trait is thinking i could get here in 20 minutes', 'UR SO GORGE WHAT? I wanna start dressing goth but I would get bullied and also I have like 72727821 different aesthetics I religiously follow', 'Ik lots of ppl say this about goths but this is literally how I imagined raven from teen titans', 'I WANT TO DRESS LIKE A TRAD GOTH SO BADLY I LOVE THE MUSIC AND EVERYTHING EDUCATED MYSELF ON THE CULTURE AND THAT TOO😭😭', 'god to be trad goth but i unfortunately live in indiana 😞', 'WHERE IS UR CORSET FROM', 'i’ve rewatched this video about 30 times 😔🙏', 'THE WORK GOTHS PUT INTO THEIR OUTFITSDS OMG YALL ARE SO COOL😭❤️', 'How much robux does that fit cost?', 'gotki są takie piękne💖', 'I wanna be a vampire goth so bad ,I have everything for it, I just get so shy😭', ""@Avery lol I've been fully glammed up like once or twice I gotta do it again 😭"", 'PLEASE , I WANNA KNOW GOTH MUSIC BUT ALL I GET IS ROCK LOBSTET FO YOU HAVE RECOMENDATIONS?', ""The sleeves look like bat wings I'm in love with them"", 'taking everything off after coming home is the worst i just want to lay downnnn 😭', 'I feel like people will judge me if I dress too goth', 'Крест не жжет?', 'I LOVE GOTHS, IM FRIENDS WITH AN ORIGINAL GOTH ❤️🖤❤️', 'Everytime i hear the beginning of this song i think its patd😭', '@Sigma rizz niektpre gotyckie piosenki data mi vibe festynow dyniowych I Scooby-Doo', 'I wanna become trad goth but I’m not skinny:((', 'i feel like i can hear the gingle of the jewellery, in love', 'theres a trad goth girl in my school and she has like full glam everyday i have so much respect for that', 'u look fabulous! I also love the ankh you are wearing! (never saw that combined with goth, it looks great!)', 'I WANNA BE GOTH SO BAD😭', 'The whole fit screams raven from ttg i love it', 'WOAH UR WAIST??? FEMALE AKUTAGAWA????', 'Çok seviorm bu tarziii😻', 'tell me how to goth the way your goth goths. How does someone like me get confidence to dress like this in a small town where they will LITERALLY BURN YOU LIKE THE WITCHES?? 😭😭', 'i love goth music but i could never dress in any of the goth styles i like cuz they take so long and jm lazy 😞', 'Even people who don’t like goths, admit the commitment it takes to get to this state of outfit and makeup', 'not to mention HOW UNCOMFORTABLE IT IS', 'Chips', 'I could never pull this look off. props to any one who does.', 'I’m a scene kid but I want to be a goth so badly 😭 is there any goth music sung by woman?? Pls recommendations.', 'Someone at my school does mall goth (i think) and his outfits are always amazinggf', 'chulada', 'U LOOK LIKE THE GIRL IN MY PFP😭♥️', 'Yo quiero ser asiii 😭', 'that 4-6h was VERY worth it, because you look fantastic‼️', 'OMG WHATS THE NAME OF THE SONG ?', 'сколько робуксов?', 'NO BC YOU LOOK SO GOOD😭😭', ""I stopped trying, it didn't feel goth to have a clothes addiction that I have into to fit into a trend"", '@✮ 🦈louis☆ ich mach sowas voll oft, soll ich mal so in die schule? Hahaha', ""I wish I could do trad goth is so stunning but I've yet to find trad goth clothing that fits plus sizes right"", 'i want to be goth', 'gdzie kupic takie gorsety?', ""i wanna be goth but idk where to start and im afraid it won't fit me"", 'indireta pra mim fofa?', 'would love to do trad goth makeup but my skin says no', 'i wanna dress like this so bad', 'UR SO PRETTY😍😍', '@💗lucyyy💗 SHES SO PRETTYY', 'I WANNA BE U SO BADD', ""I WOULD KILL FOR A GOTH FRIEND THEY'RE SO PRETTY😍🙏🙏"", 'Born to be traditional goth, forced to wear Adam Sandler/country clothes😞', 'My sister is goth ❤️🥰', 'me with my scene fits', 'woahhh ur so cool what the hell😭❤️', '@».°•`★‘•°.« 🫦', '@⭑olympia⭑ you?', 'Goths are so beautiful 😞', 'Your who I wanna look like.', 'OH. MY. GODDESS 🙏', 'Chips', ""I tried goth makeup/clothes for the first time the other day and I think it's an addiction now (I listen to the music but never tried the style b4)"", 'I can’t be goth bc my parents hate it and they think it’s demonic 🙁', 'wicked 🖤🖤🖤🖤🔥🔥🔥', 'This trend is just taking over my fyp (not complaining)', 'your looking good 👍', '@Lobaku this kind of corset', '@E-Moneyᐖ AUUUUUHHHH THIS IS WHAT I WANT', 'That stockings 🖤', 'DAYUM ..UR SI PRETTY', 'Golly I wanna look like that 😔🙏', ""The music 😭 I was like what panic isn't go- oh it's not Don't Threaten Me With A Good Time it's just aa song with the same music 💀"", 'is it normal to do trad goth hair without bangs?', 'You look so pretty I want to be goth but I don’t know how to tell my mom (The Way you said True goth form makes it seem like y’all can Transform lol)', 'I wanna be you 😖', 'I want to be this so bad', '@Red If I told you I aspire to look like this, would you approve? :3', '@hey <3 why did u do a face reveal and not tell me!', 'It sounds like she is saying rock lobster 🦞 😭😭😹']"
